District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
大溪區,全,Unknown,Townhouse,1065.0,15.36,2026Q1,
大溪區,五層,Low (1-5F),Elevator Building,660.0,26.19,2026Q1,
大溪區,三層,Low (1-5F),Elevator Building,865.0,20.16,2026Q1,
大溪區,全,Unknown,Townhouse,250.0,7.09,2025Q4,
