District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
新市區,四層,Low (1-5F),Elevator Building,768.0,29.77,2026Q1,
新市區,五層,Low (1-5F),Elevator Building,600.0,26.05,2026Q1,
