District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
歸仁區,五層,Low (1-5F),Elevator Building,240.0,16.59,2026Q1,
歸仁區,五層,Low (1-5F),Elevator Building,1058.0,29.36,2026Q1,
歸仁區,十二層,High (11-20F),Mansion,1132.0,40.67,2026Q1,
