District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
北區,五層,Low (1-5F),Mansion,250.0,13.52,2026Q1,
北區,全,Unknown,Townhouse,780.0,31.32,2026Q1,
北區,三層,Low (1-5F),Mansion,720.0,20.46,2026Q1,
