District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
善化區,五層,Low (1-5F),Elevator Building,1130.0,26.38,2026Q1,
善化區,十八層,High (11-20F),Mansion,1380.0,29.32,2025Q4,
善化區,全,Unknown,Townhouse,2600.0,36.25,2025Q4,
