District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
麻豆區,全,Unknown,Townhouse,2450.0,26.91,2026Q1,
麻豆區,三層,Low (1-5F),Elevator Building,1005.0,28.09,2026Q1,
麻豆區,五層,Low (1-5F),Elevator Building,1005.0,28.09,2026Q1,
