District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
中西區,九層,Mid (6-10F),Elevator Building,836.0,17.53,2026Q1,
中西區,五層,Low (1-5F),Mansion,1800.0,23.65,2026Q1,
中西區,六層,Mid (6-10F),Mansion,3333.0,23.64,2026Q1,
