District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
文山區,四層,Low (1-5F),Elevator Building,828.0,90.07,2026Q1,
文山區,八層,Mid (6-10F),Mansion,1722.0,65.64,2026Q1,
文山區,四層,Low (1-5F),Elevator Building,1800.0,77.33,2026Q1,
文山區,十五層,High (11-20F),Mansion,4450.0,92.16,2026Q1,
文山區,七層,Mid (6-10F),Elevator Building,1200.0,64.45,2026Q1,
文山區,二十三層,Super High (21F+),Mansion,4172.0,107.57,2025Q4,
文山區,三層,Low (1-5F),Elevator Building,3219.0,72.4,2022Q2,
