District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
大同區,一層,Low (1-5F),Elevator Building,2600.0,87.33,2026Q1,
大同區,八層,Mid (6-10F),Mansion,2400.0,61.89,2026Q1,
大同區,二層,Low (1-5F),Elevator Building,696.0,76.47,2025Q4,
