District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
北投區,二層,Low (1-5F),Mansion,7830.0,97.94,2026Q1,
北投區,二層,Low (1-5F),Elevator Building,2300.0,95.46,2026Q1,
北投區,四層,Low (1-5F),Elevator Building,2100.0,55.6,2026Q1,
北投區,十一層,High (11-20F),Mansion,2260.0,89.28,2023Q3,
