District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
信義區,四層,Low (1-5F),Elevator Building,4238.0,87.62,2026Q1,
信義區,五層,Low (1-5F),Mansion,3580.0,90.97,2026Q1,
