District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
大安區,三層,Low (1-5F),Elevator Building,7580.0,84.9,2026Q1,
大安區,十層,Mid (6-10F),Mansion,2362.0,178.31,2026Q1,
大安區,二層,Low (1-5F),Elevator Building,3050.0,97.54,2026Q1,
大安區,地下層,Basement,Elevator Building,2200.0,69.58,2026Q1,
大安區,十二層,High (11-20F),Mansion,2400.0,181.14,2026Q1,
