District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
中正區,七層,Mid (6-10F),Mansion,2760.0,151.93,2026Q1,
中正區,七層,Mid (6-10F),Mansion,1484.8,72.69,2026Q1,
中正區,五層,Low (1-5F),Mansion,880.0,86.17,2026Q1,
中正區,八層,Mid (6-10F),Mansion,2906.0,156.9,2026Q1,
