District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
萬華區,二層,Low (1-5F),公寓(5樓含以下無電梯),700.0,73.77,2026Q1,
萬華區,十二層,High (11-20F),Mansion,2730.0,68.96,2026Q1,
萬華區,六層,Mid (6-10F),Mansion,1230.0,75.75,2026Q1,
萬華區,十二層,High (11-20F),Mansion,2400.0,65.72,2026Q1,
萬華區,三層,Low (1-5F),Mansion,1750.0,53.43,2026Q1,
