District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
東勢區,七層,Mid (6-10F),Elevator Building,450.0,11.83,2026Q1,
東勢區,全,Unknown,Townhouse,2720.0,31.6,2026Q1,
