District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
大甲區,全,Unknown,Townhouse,1330.0,15.91,2026Q1,
大甲區,八層,Mid (6-10F),Mansion,990.0,24.42,2026Q1,
大甲區,八層,Mid (6-10F),Mansion,880.0,21.97,2026Q1,
大甲區,三層,Low (1-5F),Mansion,993.0,22.89,2026Q1,
大甲區,一層,Low (1-5F),Mansion,845.0,26.97,2025Q4,
