District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
東區,六層,Mid (6-10F),Mansion,912.0,24.09,2026Q1,
東區,十一層,High (11-20F),Mansion,1300.0,34.89,2026Q1,
東區,九層,Mid (6-10F),Mansion,1460.0,31.01,2026Q1,
東區,十四層,High (11-20F),Mansion,1720.0,30.6,2025Q4,
東區,七層,Mid (6-10F),Elevator Building,1638.0,37.12,2025Q1,
