District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
清水區,九層,Mid (6-10F),Mansion,1250.0,20.39,2026Q1,
清水區,全,Unknown,Townhouse,1550.0,27.18,2025Q4,
