District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
后里區,全,Unknown,Townhouse,800.0,18.2,2026Q1,
后里區,全,Unknown,Townhouse,1900.0,27.24,2026Q1,
后里區,二層,Low (1-5F),Elevator Building,998.0,28.2,2025Q4,
