District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
豐原區,六層,Mid (6-10F),Elevator Building,1100.0,10.13,2026Q1,
豐原區,七層，見其他登記事項,七層，見其他登記事項,公寓(5樓含以下無電梯),1300.0,10.56,2026Q1,
豐原區,七層,Mid (6-10F),Mansion,1575.0,30.99,2026Q1,
豐原區,五層,Low (1-5F),Elevator Building,440.0,36.4,2026Q1,
