District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
中區,十一層,High (11-20F),Mansion,120.0,23.45,2026Q1,
中區,三層,Low (1-5F),Mansion,1293.0,32.45,2026Q1,
