District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
大雅區,全,Unknown,Townhouse,2662.0,38.78,2026Q1,
大雅區,五層,Low (1-5F),Elevator Building,746.0,17.54,2026Q1,
大雅區,一層,Low (1-5F),Elevator Building,1200.0,25.47,2025Q4,
