District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
樹林區,二層,Low (1-5F),公寓(5樓含以下無電梯),380.0,32.56,2026Q1,
樹林區,十五層,High (11-20F),Mansion,1800.0,35.35,2026Q1,
樹林區,四層，陽台,四層，陽台,公寓(5樓含以下無電梯),680.0,25.23,2026Q1,
