District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
五股區,三層,Low (1-5F),公寓(5樓含以下無電梯),1000.0,35.38,2026Q1,
五股區,三層，陽台,三層，陽台,公寓(5樓含以下無電梯),540.0,45.75,2026Q1,
五股區,十四層,High (11-20F),Mansion,1160.0,45.83,2026Q1,
五股區,四層,Low (1-5F),Mansion,1492.0,42.27,2026Q1,
五股區,四層,Low (1-5F),Mansion,3716.0,50.29,2026Q1,
五股區,四層,Low (1-5F),Mansion,1070.0,41.1,2026Q1,
五股區,六層,Mid (6-10F),Elevator Building,2130.0,46.14,2026Q1,
