District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
三峽區,十五層,High (11-20F),Mansion,1600.0,39.33,2026Q1,
三峽區,四層,Low (1-5F),Elevator Building,1000.0,30.81,2026Q1,
三峽區,十一層,High (11-20F),Mansion,1290.0,48.34,2026Q1,
三峽區,四層,Low (1-5F),Mansion,2075.0,43.53,2026Q1,
三峽區,五層,Low (1-5F),Elevator Building,1330.0,31.25,2026Q1,
三峽區,五層,Low (1-5F),Elevator Building,630.0,20.08,2026Q1,
三峽區,十二層,High (11-20F),Mansion,485.0,48.81,2026Q1,
