District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
三芝區,七層,Mid (6-10F),Mansion,399.0,15.2,2026Q1,
三芝區,五層,Low (1-5F),Mansion,430.0,14.51,2026Q1,
三芝區,十二層,High (11-20F),Mansion,160.0,12.42,2026Q1,
