District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
八里區,九層,Mid (6-10F),Mansion,600.0,20.31,2026Q1,
八里區,六層,Mid (6-10F),Mansion,530.0,33.36,2026Q1,
