District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
鶯歌區,十層,Mid (6-10F),Mansion,1428.0,33.37,2026Q1,
鶯歌區,十層,Mid (6-10F),Mansion,2030.0,37.06,2026Q1,
鶯歌區,十一層,High (11-20F),Mansion,845.0,28.82,2026Q1,
鶯歌區,七層,Mid (6-10F),Mansion,1286.0,32.36,2026Q1,
