District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
永和區,四層，陽台,四層，陽台,公寓(5樓含以下無電梯),1010.0,38.52,2026Q1,
永和區,六層,Mid (6-10F),Mansion,1435.0,65.02,2026Q1,
永和區,三層,Low (1-5F),公寓(5樓含以下無電梯),1550.0,51.21,2026Q1,
永和區,十一層,High (11-20F),Mansion,2880.0,70.94,2025Q4,
