District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
路竹區,全,Unknown,Townhouse,1930.0,27.64,2026Q1,
路竹區,全,Unknown,Townhouse,6800.0,55.86,2025Q4,
