District,Floor,FloorCategory,BuildingType,TotalPrice_10kTWD,PricePerPing,Quarter,Status
橋頭區,九層,Mid (6-10F),Mansion,1320.0,29.73,2026Q1,
橋頭區,二層,Low (1-5F),Elevator Building,681.0,30.17,2025Q4,
